Gene	pd_id
Pp1s284_14V6.1	PHYPADRAFT_95634
Pp1s284_17V6.1	PHYPADRAFT_95635
Pp1s284_20V6.1	PHYPADRAFT_95637
Pp1s284_21V6.1	PHYPADRAFT_224326
Pp1s284_23V6.1	PHYPADRAFT_95639
Pp1s284_24V6.1	PHYPADRAFT_95639
Pp1s284_24V6.2	PHYPADRAFT_95639
Pp1s284_25V6.1	PHYPADRAFT_95640
Pp1s284_25V6.2	PHYPADRAFT_95640
Pp1s284_26V6.1	PHYPADRAFT_9503
Pp1s284_27V6.1	PHYPADRAFT_171291
Pp1s284_2V6.1	PHYPADRAFT_60798
Pp1s284_35V6.1	PHYPADRAFT_95649
Pp1s284_37V6.1	PHYPADRAFT_7262
Pp1s284_40V6.1	PHYPADRAFT_197135
Pp1s284_41V6.1	PHYPADRAFT_171295,PHYPADRAFT_197139
Pp1s284_46V6.1	PHYPADRAFT_148828
Pp1s284_48V6.1	PHYPADRAFT_148859
Pp1s284_50V6.1	PHYPADRAFT_148821,PHYPADRAFT_95656
Pp1s284_52V6.1	PHYPADRAFT_148818
Pp1s284_52V6.2	PHYPADRAFT_148818
Pp1s284_57V6.1	PHYPADRAFT_148816
Pp1s284_61V6.1	PHYPADRAFT_95662
Pp1s284_63V6.1	PHYPADRAFT_95663
Pp1s284_67V6.1	PHYPADRAFT_95664
Pp1s284_6V6.1	PHYPADRAFT_148827,PHYPADRAFT_46695
Pp1s284_71V6.1	PHYPADRAFT_148847,PHYPADRAFT_95665
Pp1s284_76V6.1	PHYPADRAFT_95669
Pp1s284_7V6.1	PHYPADRAFT_148824
Pp1s284_9V6.1	PHYPADRAFT_197123
Pp1s285_10V6.1	PHYPADRAFT_224348
Pp1s285_12V6.1	PHYPADRAFT_95675
Pp1s285_15V6.1	PHYPADRAFT_148878
Pp1s285_18V6.1	PHYPADRAFT_148869
Pp1s285_26V6.1	PHYPADRAFT_171304
Pp1s285_2V6.1	PHYPADRAFT_33681
Pp1s285_32V6.1	PHYPADRAFT_148870
Pp1s285_33V6.1	PHYPADRAFT_95684
Pp1s285_41V6.1	PHYPADRAFT_224354
Pp1s285_47V6.1	PHYPADRAFT_197161
Pp1s285_50V6.1	PHYPADRAFT_171308
Pp1s285_52V6.1	PHYPADRAFT_171309
Pp1s285_54V6.1	PHYPADRAFT_148894
Pp1s285_56V6.1	PHYPADRAFT_95697
Pp1s285_5V6.1	PHYPADRAFT_95672
Pp1s285_69V6.1	PHYPADRAFT_95698
Pp1s285_9V6.1	PHYPADRAFT_95673
Pp1s2860_1V6.1	PHYPADRAFT_9810
Pp1s2860_3V6.1	PHYPADRAFT_103525
Pp1s286_11V6.1	PHYPADRAFT_4603
Pp1s286_12V6.1	PHYPADRAFT_224363,PHYPADRAFT_95708
Pp1s286_14V6.1	PHYPADRAFT_148901
Pp1s286_15V6.1	PHYPADRAFT_148946
Pp1s286_16V6.1	PHYPADRAFT_47216
Pp1s286_1V6.1	PHYPADRAFT_95700
Pp1s286_20V6.1	PHYPADRAFT_171317
Pp1s286_22V6.1	PHYPADRAFT_224374
Pp1s286_27V6.1	PHYPADRAFT_171319
Pp1s286_28V6.1	PHYPADRAFT_171319
Pp1s286_29V6.1	PHYPADRAFT_171319
Pp1s286_30V6.1	PHYPADRAFT_171319
Pp1s286_33V6.1	PHYPADRAFT_148926
Pp1s286_33V6.3	PHYPADRAFT_148926
Pp1s286_35V6.1	PHYPADRAFT_148914
Pp1s286_35V6.2	PHYPADRAFT_148914
Pp1s286_36V6.1	PHYPADRAFT_224380
Pp1s286_37V6.1	PHYPADRAFT_224383
Pp1s286_38V6.1	PHYPADRAFT_224383
Pp1s286_40V6.1	PHYPADRAFT_148908
Pp1s286_43V6.1	PHYPADRAFT_224388
Pp1s286_44V6.1	PHYPADRAFT_47145
Pp1s286_44V6.2	PHYPADRAFT_47145
Pp1s286_44V6.3	PHYPADRAFT_47145
Pp1s286_45V6.1	PHYPADRAFT_95723
Pp1s286_47V6.1	PHYPADRAFT_95724,PHYPADRAFT_95725
Pp1s286_48V6.1	PHYPADRAFT_95725
Pp1s286_50V6.1	PHYPADRAFT_224391
Pp1s286_51V6.1	PHYPADRAFT_224394
Pp1s286_52V6.1	PHYPADRAFT_148936
Pp1s286_53V6.1	PHYPADRAFT_171332
Pp1s286_57V6.1	PHYPADRAFT_95731
Pp1s286_59V6.1	PHYPADRAFT_95733
Pp1s286_5V6.1	PHYPADRAFT_171311
Pp1s286_62V6.1	PHYPADRAFT_95734
Pp1s286_65V6.1	PHYPADRAFT_95735
Pp1s286_68V6.1	PHYPADRAFT_148909
Pp1s286_6V6.1	PHYPADRAFT_171312
Pp1s286_70V6.1	PHYPADRAFT_95738
Pp1s286_74V6.1	PHYPADRAFT_95740
Pp1s286_77V6.1	PHYPADRAFT_95742
Pp1s286_8V6.1	PHYPADRAFT_95705
Pp1s2877_1V6.1	PHYPADRAFT_103529
Pp1s287_12V6.1	PHYPADRAFT_171335
Pp1s287_13V6.1	PHYPADRAFT_148958
Pp1s287_17V6.1	PHYPADRAFT_148954
Pp1s287_18V6.1	PHYPADRAFT_148985
Pp1s287_20V6.1	PHYPADRAFT_197211
Pp1s287_23V6.1	PHYPADRAFT_171340
Pp1s287_25V6.1	PHYPADRAFT_60819
Pp1s287_29V6.1	PHYPADRAFT_197217
Pp1s287_30V6.1	PHYPADRAFT_148962
Pp1s287_31V6.1	PHYPADRAFT_171344
Pp1s287_32V6.1	PHYPADRAFT_148990
Pp1s287_33V6.1	PHYPADRAFT_148990
Pp1s287_34V6.1	PHYPADRAFT_108579
Pp1s287_35V6.1	PHYPADRAFT_95764
Pp1s287_37V6.1	PHYPADRAFT_148970
Pp1s287_38V6.1	PHYPADRAFT_224426
Pp1s287_51V6.1	PHYPADRAFT_108581
Pp1s287_51V6.2	PHYPADRAFT_108581
Pp1s287_51V6.3	PHYPADRAFT_108581
Pp1s287_51V6.4	PHYPADRAFT_108581
Pp1s287_53V6.1	PHYPADRAFT_171351
Pp1s287_55V6.1	PHYPADRAFT_197236
Pp1s287_56V6.1	PHYPADRAFT_171353
Pp1s287_56V6.2	PHYPADRAFT_171353
Pp1s287_57V6.1	PHYPADRAFT_171353
Pp1s287_5V6.1	PHYPADRAFT_171333
Pp1s287_5V6.2	PHYPADRAFT_171333
Pp1s287_5V6.3	PHYPADRAFT_171333
Pp1s287_5V6.4	PHYPADRAFT_171333
Pp1s287_5V6.5	PHYPADRAFT_171333
Pp1s287_5V6.6	PHYPADRAFT_171333
Pp1s287_61V6.1	PHYPADRAFT_148997
Pp1s287_61V6.2	PHYPADRAFT_148997
Pp1s287_63V6.1	PHYPADRAFT_148986
Pp1s287_63V6.2	PHYPADRAFT_148986
Pp1s287_63V6.3	PHYPADRAFT_148986
Pp1s287_67V6.1	PHYPADRAFT_171359
Pp1s287_67V6.2	PHYPADRAFT_171359
Pp1s287_67V6.3	PHYPADRAFT_171359
Pp1s287_67V6.4	PHYPADRAFT_171359
Pp1s287_72V6.1	PHYPADRAFT_25927
Pp1s287_76V6.1	PHYPADRAFT_95790
Pp1s287_76V6.2	PHYPADRAFT_95790
Pp1s2883_4V6.1	PHYPADRAFT_103531
Pp1s288_10V6.1	PHYPADRAFT_224447
Pp1s288_13V6.1	PHYPADRAFT_149024
Pp1s288_14V6.1	PHYPADRAFT_197255
Pp1s288_23V6.1	PHYPADRAFT_95804
Pp1s288_25V6.1	PHYPADRAFT_95806
Pp1s288_27V6.1	PHYPADRAFT_95807
Pp1s288_27V6.2	PHYPADRAFT_95807
Pp1s288_29V6.1	PHYPADRAFT_95808
Pp1s288_2V6.1	PHYPADRAFT_197248
Pp1s288_33V6.1	PHYPADRAFT_95809
Pp1s288_36V6.1	PHYPADRAFT_149030
Pp1s288_37V6.1	PHYPADRAFT_171367
Pp1s288_38V6.1	PHYPADRAFT_224453
Pp1s288_3V6.1	PHYPADRAFT_95792
Pp1s288_40V6.1	PHYPADRAFT_8852
Pp1s288_41V6.1	PHYPADRAFT_171369
Pp1s288_42V6.1	PHYPADRAFT_149014
Pp1s288_43V6.1	PHYPADRAFT_95817
Pp1s288_45V6.1	PHYPADRAFT_149032
Pp1s288_49V6.1	PHYPADRAFT_224465
Pp1s288_49V6.2	PHYPADRAFT_224465
Pp1s288_4V6.1	PHYPADRAFT_149044
Pp1s288_50V6.1	PHYPADRAFT_95823
Pp1s288_51V6.1	PHYPADRAFT_95823
Pp1s288_52V6.1	PHYPADRAFT_149037
Pp1s288_52V6.2	PHYPADRAFT_149037
Pp1s288_52V6.3	PHYPADRAFT_149037
Pp1s288_52V6.4	PHYPADRAFT_149037
Pp1s288_52V6.5	PHYPADRAFT_149037
Pp1s288_52V6.6	PHYPADRAFT_149037
Pp1s288_52V6.7	PHYPADRAFT_149037
Pp1s288_52V6.8	PHYPADRAFT_149037
Pp1s288_55V6.1	PHYPADRAFT_95825
Pp1s288_56V6.1	PHYPADRAFT_149034
Pp1s288_60V6.1	PHYPADRAFT_95829
Pp1s288_63V6.1	PHYPADRAFT_95830
Pp1s288_65V6.1	PHYPADRAFT_95832
Pp1s2891_1V6.1	PHYPADRAFT_103533
Pp1s2891_3V6.1	PHYPADRAFT_103533
Pp1s2896_1V6.1	PHYPADRAFT_103536
Pp1s289_11V6.1	PHYPADRAFT_32711
Pp1s289_11V6.2	PHYPADRAFT_32711
Pp1s289_19V6.1	PHYPADRAFT_197279
Pp1s289_20V6.1	PHYPADRAFT_95843
Pp1s289_23V6.1	PHYPADRAFT_171381
Pp1s289_23V6.2	PHYPADRAFT_171381
Pp1s289_24V6.1	PHYPADRAFT_95846
Pp1s289_26V6.1	PHYPADRAFT_95847
Pp1s289_31V6.1	PHYPADRAFT_95848
Pp1s289_37V6.1	PHYPADRAFT_171382
Pp1s289_39V6.1	PHYPADRAFT_171382,PHYPADRAFT_95850
Pp1s289_40V6.1	PHYPADRAFT_224479
Pp1s289_41V6.1	PHYPADRAFT_7932
Pp1s289_49V6.1	PHYPADRAFT_9733
Pp1s289_4V6.1	PHYPADRAFT_95836
Pp1s289_52V6.1	PHYPADRAFT_95857
Pp1s289_54V6.1	PHYPADRAFT_2831
Pp1s289_60V6.1	PHYPADRAFT_95860
Pp1s289_62V6.1	PHYPADRAFT_224488
Pp1s289_66V6.1	PHYPADRAFT_171387
Pp1s289_67V6.1	PHYPADRAFT_95864
Pp1s289_68V6.1	PHYPADRAFT_171388
Pp1s289_7V6.1	PHYPADRAFT_171377
Pp1s28_101V6.1	PHYPADRAFT_160934
Pp1s28_101V6.2	PHYPADRAFT_160934
Pp1s28_102V6.1	PHYPADRAFT_160935
Pp1s28_103V6.1	PHYPADRAFT_70453
Pp1s28_104V6.1	PHYPADRAFT_56100
Pp1s28_104V6.2	PHYPADRAFT_56100
Pp1s28_105V6.1	PHYPADRAFT_70455
Pp1s28_109V6.1	PHYPADRAFT_42477,PHYPADRAFT_70456
Pp1s28_10V6.1	PHYPADRAFT_160914
Pp1s28_10V6.2	PHYPADRAFT_160914
Pp1s28_110V6.1	PHYPADRAFT_70458
Pp1s28_111V6.1	PHYPADRAFT_70458
Pp1s28_112V6.1	PHYPADRAFT_205503
Pp1s28_112V6.2	PHYPADRAFT_205503
Pp1s28_115V6.1	PHYPADRAFT_205506
Pp1s28_119V6.1	PHYPADRAFT_70463
Pp1s28_119V6.2	PHYPADRAFT_70463
Pp1s28_120V6.1	PHYPADRAFT_178048
Pp1s28_122V6.1	PHYPADRAFT_70466
Pp1s28_124V6.1	PHYPADRAFT_70467
Pp1s28_126V6.1	PHYPADRAFT_119267
Pp1s28_126V6.2	PHYPADRAFT_119267
Pp1s28_126V6.3	PHYPADRAFT_119267
Pp1s28_127V6.1	PHYPADRAFT_56105
Pp1s28_129V6.1	PHYPADRAFT_119270
Pp1s28_12V6.1	PHYPADRAFT_205460
Pp1s28_131V6.1	PHYPADRAFT_160947
Pp1s28_131V6.2	PHYPADRAFT_160947
Pp1s28_133V6.1	PHYPADRAFT_70474
Pp1s28_136V6.1	PHYPADRAFT_160948
Pp1s28_137V6.1	PHYPADRAFT_70476
Pp1s28_13V6.1	PHYPADRAFT_27546
Pp1s28_144V6.1	PHYPADRAFT_39604
Pp1s28_146V6.1	PHYPADRAFT_119257
Pp1s28_148V6.1	PHYPADRAFT_70480
Pp1s28_151V6.1	PHYPADRAFT_70482
Pp1s28_152V6.1	PHYPADRAFT_160951
Pp1s28_157V6.1	PHYPADRAFT_205524
Pp1s28_15V6.1	PHYPADRAFT_205464
Pp1s28_161V6.1	PHYPADRAFT_205528
Pp1s28_168V6.1	PHYPADRAFT_178066
Pp1s28_168V6.2	PHYPADRAFT_178066
Pp1s28_170V6.1	PHYPADRAFT_178070
Pp1s28_171V6.1	PHYPADRAFT_105165
Pp1s28_172V6.1	PHYPADRAFT_205535
Pp1s28_174V6.1	PHYPADRAFT_160960
Pp1s28_178V6.1	PHYPADRAFT_178077
Pp1s28_181V6.1	PHYPADRAFT_70499
Pp1s28_182V6.1	PHYPADRAFT_205541
Pp1s28_184V6.1	PHYPADRAFT_178081
Pp1s28_184V6.2	PHYPADRAFT_178081
Pp1s28_189V6.1	PHYPADRAFT_70503
Pp1s28_18V6.1	PHYPADRAFT_160918
Pp1s28_193V6.1	PHYPADRAFT_205547
Pp1s28_193V6.2	PHYPADRAFT_205547
Pp1s28_193V6.3	PHYPADRAFT_205547
Pp1s28_194V6.1	PHYPADRAFT_160965
Pp1s28_195V6.1	PHYPADRAFT_160966
Pp1s28_196V6.1	PHYPADRAFT_205551
Pp1s28_197V6.1	PHYPADRAFT_70509
Pp1s28_198V6.1	PHYPADRAFT_70510
Pp1s28_199V6.1	PHYPADRAFT_70511
Pp1s28_200V6.1	PHYPADRAFT_178090
Pp1s28_202V6.1	PHYPADRAFT_70513
Pp1s28_203V6.1	PHYPADRAFT_160969
Pp1s28_207V6.1	PHYPADRAFT_70517
Pp1s28_209V6.1	PHYPADRAFT_119190
Pp1s28_20V6.1	PHYPADRAFT_70409
Pp1s28_210V6.1	PHYPADRAFT_119225
Pp1s28_211V6.1	PHYPADRAFT_119303
Pp1s28_212V6.1	PHYPADRAFT_160971
Pp1s28_214V6.1	PHYPADRAFT_119339
Pp1s28_215V6.1	PHYPADRAFT_160972
Pp1s28_218V6.1	PHYPADRAFT_160973
Pp1s28_219V6.1	PHYPADRAFT_160973
Pp1s28_219V6.2	PHYPADRAFT_160973
Pp1s28_21V6.1	PHYPADRAFT_178002
Pp1s28_21V6.2	PHYPADRAFT_178002
Pp1s28_223V6.1	PHYPADRAFT_119414
Pp1s28_226V6.1	PHYPADRAFT_47195
Pp1s28_22V6.1	PHYPADRAFT_178002
Pp1s28_230V6.1	PHYPADRAFT_119332
Pp1s28_230V6.2	PHYPADRAFT_119332
Pp1s28_230V6.3	PHYPADRAFT_119332
Pp1s28_231V6.1	PHYPADRAFT_119347
Pp1s28_232V6.1	PHYPADRAFT_119188
Pp1s28_237V6.1	PHYPADRAFT_160981
Pp1s28_238V6.1	PHYPADRAFT_119325
Pp1s28_23V6.1	PHYPADRAFT_20800
Pp1s28_242V6.1	PHYPADRAFT_119255
Pp1s28_247V6.1	PHYPADRAFT_205578
Pp1s28_24V6.1	PHYPADRAFT_205470
Pp1s28_254V6.1	PHYPADRAFT_23455
Pp1s28_259V6.1	PHYPADRAFT_70542
Pp1s28_25V6.1	PHYPADRAFT_178010
Pp1s28_261V6.1	PHYPADRAFT_70543
Pp1s28_264V6.1	PHYPADRAFT_178122
Pp1s28_266V6.1	PHYPADRAFT_178124
Pp1s28_268V6.1	PHYPADRAFT_70546
Pp1s28_26V6.1	PHYPADRAFT_178013
Pp1s28_26V6.2	PHYPADRAFT_178013
Pp1s28_272V6.1	PHYPADRAFT_70548
Pp1s28_277V6.1	PHYPADRAFT_70551
Pp1s28_278V6.1	PHYPADRAFT_70552
Pp1s28_282V6.1	PHYPADRAFT_56126
Pp1s28_284V6.1	PHYPADRAFT_70555
Pp1s28_284V6.2	PHYPADRAFT_70555
Pp1s28_286V6.1	PHYPADRAFT_70556
Pp1s28_287V6.1	PHYPADRAFT_24126
Pp1s28_288V6.1	PHYPADRAFT_70558
Pp1s28_288V6.2	PHYPADRAFT_70558
Pp1s28_28V6.1	PHYPADRAFT_105148
Pp1s28_290V6.1	PHYPADRAFT_205589
Pp1s28_290V6.2	PHYPADRAFT_205589
Pp1s28_292V6.1	PHYPADRAFT_70560
Pp1s28_293V6.1	PHYPADRAFT_70561
Pp1s28_294V6.1	PHYPADRAFT_70561
Pp1s28_295V6.1	PHYPADRAFT_70561
Pp1s28_29V6.1	PHYPADRAFT_70416
Pp1s28_2V6.1	PHYPADRAFT_205455
Pp1s28_303V6.1	PHYPADRAFT_119213
Pp1s28_304V6.1	PHYPADRAFT_178131
Pp1s28_306V6.1	PHYPADRAFT_205598
Pp1s28_307V6.1	PHYPADRAFT_205600
Pp1s28_308V6.1	PHYPADRAFT_160993
Pp1s28_308V6.2	PHYPADRAFT_160993
Pp1s28_312V6.1	PHYPADRAFT_70570
Pp1s28_314V6.1	PHYPADRAFT_70571
Pp1s28_315V6.1	PHYPADRAFT_119427
Pp1s28_319V6.1	PHYPADRAFT_56132
Pp1s28_31V6.1	PHYPADRAFT_119461
Pp1s28_321V6.1	PHYPADRAFT_205609
Pp1s28_321V6.2	PHYPADRAFT_205609
Pp1s28_322V6.1	PHYPADRAFT_70580
Pp1s28_322V6.2	PHYPADRAFT_70580
Pp1s28_327V6.1	PHYPADRAFT_205611
Pp1s28_328V6.1	PHYPADRAFT_178152
Pp1s28_328V6.2	PHYPADRAFT_178152
Pp1s28_328V6.3	PHYPADRAFT_178152
Pp1s28_329V6.1	PHYPADRAFT_23092
Pp1s28_330V6.1	PHYPADRAFT_119195
Pp1s28_330V6.2	PHYPADRAFT_119195
Pp1s28_330V6.3	PHYPADRAFT_119195
Pp1s28_333V6.1	PHYPADRAFT_70586
Pp1s28_340V6.1	PHYPADRAFT_70589
Pp1s28_346V6.1	PHYPADRAFT_70590
Pp1s28_347V6.1	PHYPADRAFT_22448
Pp1s28_348V6.1	PHYPADRAFT_70592
Pp1s28_350V6.1	PHYPADRAFT_22515,PHYPADRAFT_70595
Pp1s28_354V6.1	PHYPADRAFT_161003
Pp1s28_356V6.1	PHYPADRAFT_119172
Pp1s28_362V6.1	PHYPADRAFT_70600
Pp1s28_363V6.1	PHYPADRAFT_161007
Pp1s28_368V6.1	PHYPADRAFT_161008
Pp1s28_369V6.1	PHYPADRAFT_119363
Pp1s28_378V6.1	PHYPADRAFT_119381,PHYPADRAFT_56140
Pp1s28_381V6.1	PHYPADRAFT_119244
Pp1s28_382V6.1	PHYPADRAFT_119432
Pp1s28_383V6.1	PHYPADRAFT_205622
Pp1s28_383V6.2	PHYPADRAFT_205622
Pp1s28_387V6.1	PHYPADRAFT_178164
Pp1s28_391V6.1	PHYPADRAFT_119475
Pp1s28_394V6.1	PHYPADRAFT_119166
Pp1s28_394V6.2	PHYPADRAFT_119166
Pp1s28_396V6.1	PHYPADRAFT_119260
Pp1s28_397V6.1	PHYPADRAFT_56142,PHYPADRAFT_70617
Pp1s28_399V6.1	PHYPADRAFT_56143
Pp1s28_403V6.1	PHYPADRAFT_178181
Pp1s28_404V6.1	PHYPADRAFT_70621
Pp1s28_405V6.1	PHYPADRAFT_70622
Pp1s28_407V6.1	PHYPADRAFT_119315
Pp1s28_407V6.2	PHYPADRAFT_119315
Pp1s28_408V6.1	PHYPADRAFT_119217
Pp1s28_409V6.1	PHYPADRAFT_119258
Pp1s28_410V6.1	PHYPADRAFT_70628
Pp1s28_412V6.1	PHYPADRAFT_178191
Pp1s28_415V6.1	PHYPADRAFT_27641
Pp1s28_419V6.1	PHYPADRAFT_27712
Pp1s28_422V6.1	PHYPADRAFT_70633
Pp1s28_42V6.1	PHYPADRAFT_178018
Pp1s28_44V6.1	PHYPADRAFT_70422
Pp1s28_45V6.1	PHYPADRAFT_160926
Pp1s28_45V6.2	PHYPADRAFT_160926
Pp1s28_46V6.1	PHYPADRAFT_6992
Pp1s28_48V6.1	PHYPADRAFT_70425
Pp1s28_52V6.1	PHYPADRAFT_70425
Pp1s28_53V6.1	PHYPADRAFT_70426
Pp1s28_55V6.1	PHYPADRAFT_70428
Pp1s28_58V6.1	PHYPADRAFT_70429
Pp1s28_5V6.1	PHYPADRAFT_160912
Pp1s28_5V6.2	PHYPADRAFT_160912
Pp1s28_60V6.1	PHYPADRAFT_70430
Pp1s28_62V6.1	PHYPADRAFT_70430
Pp1s28_66V6.1	PHYPADRAFT_160928
Pp1s28_66V6.2	PHYPADRAFT_160928
Pp1s28_67V6.1	PHYPADRAFT_119467
Pp1s28_68V6.1	PHYPADRAFT_70433
Pp1s28_73V6.1	PHYPADRAFT_70436
Pp1s28_73V6.2	PHYPADRAFT_70436
Pp1s28_75V6.1	PHYPADRAFT_70437
Pp1s28_75V6.2	PHYPADRAFT_70437
Pp1s28_77V6.1	PHYPADRAFT_70438
Pp1s28_82V6.1	PHYPADRAFT_160930
Pp1s28_83V6.1	PHYPADRAFT_160931
Pp1s28_86V6.1	PHYPADRAFT_178031
Pp1s28_90V6.1	PHYPADRAFT_205498
Pp1s28_92V6.1	PHYPADRAFT_70445
Pp1s28_94V6.1	PHYPADRAFT_70446
Pp1s28_96V6.1	PHYPADRAFT_43845,PHYPADRAFT_70449
Pp1s28_99V6.1	PHYPADRAFT_70450
Pp1s2909_3V6.1	PHYPADRAFT_103538
Pp1s290_11V6.1	PHYPADRAFT_95876
Pp1s290_15V6.1	PHYPADRAFT_95877
Pp1s290_16V6.1	PHYPADRAFT_224496
Pp1s290_16V6.2	PHYPADRAFT_224496
Pp1s290_16V6.3	PHYPADRAFT_224496
Pp1s290_19V6.1	PHYPADRAFT_95880
Pp1s290_20V6.1	PHYPADRAFT_8736
Pp1s290_20V6.2	PHYPADRAFT_8736
Pp1s290_35V6.1	PHYPADRAFT_95896
Pp1s290_35V6.2	PHYPADRAFT_95896
Pp1s290_38V6.1	PHYPADRAFT_149102
Pp1s290_38V6.2	PHYPADRAFT_149102
Pp1s290_38V6.3	PHYPADRAFT_149102
Pp1s290_40V6.1	PHYPADRAFT_110501
Pp1s290_42V6.1	PHYPADRAFT_149091,PHYPADRAFT_95901
Pp1s290_43V6.1	PHYPADRAFT_95903
Pp1s290_43V6.2	PHYPADRAFT_95903
Pp1s290_44V6.1	PHYPADRAFT_149093
Pp1s290_45V6.1	PHYPADRAFT_171400
Pp1s290_6V6.1	PHYPADRAFT_197294
Pp1s290_7V6.1	PHYPADRAFT_171390
Pp1s2918_1V6.1	PHYPADRAFT_103539
Pp1s2918_2V6.1	PHYPADRAFT_103539
Pp1s291_11V6.1	PHYPADRAFT_95911
Pp1s291_19V6.1	PHYPADRAFT_95912
Pp1s291_20V6.1	PHYPADRAFT_95912
Pp1s291_22V6.1	PHYPADRAFT_149138
Pp1s291_22V6.2	PHYPADRAFT_149138
Pp1s291_22V6.3	PHYPADRAFT_149138
Pp1s291_22V6.4	PHYPADRAFT_149138
Pp1s291_22V6.5	PHYPADRAFT_149138
Pp1s291_22V6.6	PHYPADRAFT_149138
Pp1s291_27V6.1	PHYPADRAFT_224516
Pp1s291_28V6.1	PHYPADRAFT_224516
Pp1s291_29V6.1	PHYPADRAFT_197321
Pp1s291_2V6.1	PHYPADRAFT_171402
Pp1s291_30V6.1	PHYPADRAFT_149142
Pp1s291_32V6.1	PHYPADRAFT_5993
Pp1s291_32V6.2	PHYPADRAFT_197324
Pp1s291_32V6.3	PHYPADRAFT_197324
Pp1s291_32V6.4	PHYPADRAFT_5993
Pp1s291_32V6.5	PHYPADRAFT_197324
Pp1s291_35V6.1	PHYPADRAFT_197330
Pp1s291_36V6.1	PHYPADRAFT_95922
Pp1s291_38V6.1	PHYPADRAFT_95924
Pp1s291_39V6.1	PHYPADRAFT_149144
Pp1s291_40V6.1	PHYPADRAFT_149125
Pp1s291_42V6.1	PHYPADRAFT_224532
Pp1s291_43V6.1	PHYPADRAFT_110503
Pp1s291_44V6.1	PHYPADRAFT_149136
Pp1s291_45V6.1	PHYPADRAFT_224539
Pp1s291_46V6.1	PHYPADRAFT_95933
Pp1s291_47V6.1	PHYPADRAFT_149124
Pp1s291_49V6.1	PHYPADRAFT_149175
Pp1s291_53V6.1	PHYPADRAFT_33429
Pp1s291_53V6.2	PHYPADRAFT_33429
Pp1s291_53V6.3	PHYPADRAFT_33429
Pp1s291_55V6.1	PHYPADRAFT_3037
Pp1s291_56V6.1	PHYPADRAFT_197357
Pp1s291_56V6.2	PHYPADRAFT_197357
Pp1s291_57V6.1	PHYPADRAFT_95939
Pp1s291_59V6.1	PHYPADRAFT_171424
Pp1s291_61V6.1	PHYPADRAFT_171425
Pp1s291_62V6.1	PHYPADRAFT_224556
Pp1s291_63V6.1	PHYPADRAFT_95944
Pp1s291_66V6.1	PHYPADRAFT_95946
Pp1s291_67V6.1	PHYPADRAFT_95946
Pp1s291_6V6.1	PHYPADRAFT_171403
Pp1s291_71V6.1	PHYPADRAFT_149177
Pp1s291_82V6.1	PHYPADRAFT_95949
Pp1s291_89V6.1	PHYPADRAFT_149114
Pp1s291_8V6.1	PHYPADRAFT_224512
Pp1s291_9V6.1	PHYPADRAFT_171405
Pp1s2928_1V6.1	PHYPADRAFT_103542
Pp1s292_10V6.1	PHYPADRAFT_197363
Pp1s292_12V6.1	PHYPADRAFT_171428
Pp1s292_14V6.1	PHYPADRAFT_110504
Pp1s292_15V6.1	PHYPADRAFT_9591
Pp1s292_15V6.2	PHYPADRAFT_9591
Pp1s292_15V6.3	PHYPADRAFT_9591
Pp1s292_15V6.4	PHYPADRAFT_9591
Pp1s292_15V6.5	PHYPADRAFT_9591
Pp1s292_16V6.1	PHYPADRAFT_95960
Pp1s292_17V6.1	PHYPADRAFT_149194
Pp1s292_18V6.1	PHYPADRAFT_197372
Pp1s292_19V6.1	PHYPADRAFT_95963
Pp1s292_1V6.1	PHYPADRAFT_149180
Pp1s292_20V6.1	PHYPADRAFT_95963
Pp1s292_24V6.1	PHYPADRAFT_95964
Pp1s292_29V6.1	PHYPADRAFT_171433
Pp1s292_31V6.1	PHYPADRAFT_171434
Pp1s292_33V6.1	PHYPADRAFT_95967
Pp1s292_34V6.1	PHYPADRAFT_171435
Pp1s292_36V6.1	PHYPADRAFT_171435
Pp1s292_39V6.1	PHYPADRAFT_224573
Pp1s292_39V6.2	PHYPADRAFT_224573
Pp1s292_3V6.1	PHYPADRAFT_95952
Pp1s292_42V6.1	PHYPADRAFT_171438
Pp1s292_42V6.2	PHYPADRAFT_171438
Pp1s292_43V6.1	PHYPADRAFT_95973
Pp1s292_51V6.1	PHYPADRAFT_224574
Pp1s292_51V6.2	PHYPADRAFT_224574
Pp1s292_57V6.1	PHYPADRAFT_95978
Pp1s292_58V6.1	PHYPADRAFT_95978
Pp1s292_5V6.1	PHYPADRAFT_149195
Pp1s292_63V6.1	PHYPADRAFT_171440
Pp1s292_64V6.1	PHYPADRAFT_224579
Pp1s292_7V6.1	PHYPADRAFT_95954
Pp1s293_101V6.1	PHYPADRAFT_4979
Pp1s293_101V6.2	PHYPADRAFT_4979
Pp1s293_107V6.1	PHYPADRAFT_149221
Pp1s293_11V6.1	PHYPADRAFT_149218
Pp1s293_13V6.1	PHYPADRAFT_60864
Pp1s293_16V6.1	PHYPADRAFT_171446
Pp1s293_16V6.2	PHYPADRAFT_171446
Pp1s293_16V6.3	PHYPADRAFT_171446
Pp1s293_19V6.1	PHYPADRAFT_95996
Pp1s293_23V6.1	PHYPADRAFT_171448
Pp1s293_27V6.1	PHYPADRAFT_108609
Pp1s293_28V6.1	PHYPADRAFT_171450
Pp1s293_29V6.1	PHYPADRAFT_149226
